"","state","pollster_raw","date","sample","dem","rep","source","X","X.1","end_date","start_date","n_size","pollster","univ","twoway","week","month","pollster_num","univ_num","state_num","prec","week_adj","month_adj","bias","var_upper","nodata","var_lower","twoway_16","twoway_12","state_lean"
"299","TN","Marist","8/25 - 8/28","538 LV",48,46,"rcp",NA,"",2018-08-28,2018-08-25,538,"marist","LV",0.51063829787234,10,3,57,2,25,2152.97463768116,34,9,0,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"300","TN","Marist","8/25 - 8/28","538 LV",48,46,"fivethirtyeight",NA,"",2018-08-28,2018-08-25,538,"marist","LV",0.51063829787234,10,3,57,2,25,2152.97463768116,34,9,0,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"301","TN","Marist","8/25 - 8/28","730 RV",48,44,"fivethirtyeight",NA,"",2018-08-28,2018-08-25,730,"marist","RV",0.521739130434783,10,3,57,3,25,2925.5303030303,34,9,0,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"302","MO","Marist","8/25 - 8/28","774 RV",43,39,"fivethirtyeight",NA,"",2018-08-28,2018-08-25,774,"marist","RV",0.524390243902439,10,3,57,3,12,3103.38461538462,34,9,0,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"303","MO","Marist","8/25 - 8/28","568 LV",44,40,"fivethirtyeight",NA,"",2018-08-28,2018-08-25,568,"marist","LV",0.523809523809524,10,3,57,2,12,2277.16363636364,34,9,0,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"304","MO","Marist","8/25 - 8/28","774 RV",46,47,"fivethirtyeight",NA,"",2018-08-28,2018-08-25,774,"marist","RV",0.494623655913978,10,3,57,3,12,3096.35800185014,34,9,0,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"305","IN","Marist","8/26 - 8/29","576 LV",49,43,"fivethirtyeight",NA,"",2018-08-29,2018-08-26,576,"marist","LV",0.532608695652174,9,3,57,2,5,2313.84148077836,35,9,0,0.0056,0,0,0.398718710070772,0.529,-0.036140644964614
"306","IN","Marist","8/26 - 8/29","816 RV",48,42,"fivethirtyeight",NA,"",2018-08-29,2018-08-26,816,"marist","RV",0.533333333333333,9,3,57,3,5,3278.57142857143,35,9,0,0.0056,0,0,0.398718710070772,0.529,-0.036140644964614
"307","FL","St. Pete Polls","8/29 - 8/30","1755 LV",47,47,"fivethirtyeight",NA,"",2018-08-30,2018-08-29,1755,"st__pete_polls","LV",0.5,9,3,103,2,4,7020,35,9,0.003,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"308","FL","PPP (D)*","8/29 - 8/30","743 A",46,45,"fivethirtyeight",NA,"",2018-08-30,2018-08-29,743,"ppp__d_","A",0.505494505494505,9,3,85,1,4,2972.35893719807,35,9,0.01,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"309","NY","Liberty Opinion Research*","8/29 - 8/30","2783 LV",51,36,"fivethirtyeight",NA,"",2018-08-30,2018-08-29,2783,"liberty_opinion_research","LV",0.586206896551724,9,3,55,2,21,11473.0539215686,35,9,0,0.0056,0,0,0.610790508404226,0.7145,0.162645254202113
"310","FL","Gravis","8/29 - 8/30","1225 LV",47,47,"rcp",NA,"",2018-08-30,2018-08-29,1225,"gravis","LV",0.5,9,3,45,2,4,4900,35,9,-0.009,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"311","FL","Quinnipiac","8/30 - 9/3","785 LV",49,49,"rcp",NA,"",2018-09-03,2018-08-30,785,"quinnipiac","LV",0.5,9,3,87,2,4,3140,35,9,0.005,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"312","UT","UtahPolicy/Dan Jones","8/30 - 9/5","608 RV",26,64,"rcp",NA,"",2018-09-05,2018-08-30,608,"utahpolicy_dan_jones","RV",0.288888888888889,8,3,132,3,27,2959.61538461538,36,9,-0.026,0.0056,0,0,0.377526938868802,NA,-0.122473061131198
"313","OH","Change Research*","8/31 - 9/4","822 LV",46,42,"fivethirtyeight",NA,"",2018-09-04,2018-08-31,822,"change_research","LV",0.522727272727273,9,3,14,2,22,3294.80745341615,35,9,0,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"314","MN-Smith","Emerson","8/8 - 8/11","500 LV",32,28,"rcp",NA,"",2018-08-11,2018-08-08,500,"emerson","LV",0.533333333333333,12,3,29,2,11,2008.92857142857,32,9,-0.018,0.0056,0,0,0.508,NA,0.00800000000000001
"315","MN-Klobuchar","Emerson","8/8 - 8/11","500 LV",50,26,"rcp",NA,"",2018-08-11,2018-08-08,500,"emerson","LV",0.657894736842105,12,3,29,2,10,2221.53846153846,32,9,-0.018,0.0056,0,0,0.508,0.6735,0.09075
"316","MO","Missouri Scout*","8/8 - 8/9","1785 LV",47,47,"rcp",NA,"",2018-08-09,2018-08-08,1785,"missouri_scout","LV",0.5,12,3,69,2,12,7140,32,9,0,0.1,1,0,0.399482019902736,0.5785,-0.0110089900486321
"317","TN","Gravis","8/9 - 8/11","620 LV",44,48,"rcp",NA,"",2018-08-11,2018-08-09,620,"gravis","LV",0.478260869565217,12,3,45,2,25,2484.69696969697,32,9,-0.009,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"318","TN","Gravis","8/9 - 8/11","620 LV",44,48,"fivethirtyeight",NA,"",2018-08-11,2018-08-09,620,"gravis","LV",0.478260869565217,12,3,45,2,25,2484.69696969697,32,9,-0.009,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"319","ND","FOX News","9/08 - 9/11","804 RV",42,47,"fivethirtyeight",NA,"",2018-09-11,2018-09-08,804,"fox_news","RV",0.471910112359551,8,2,38,3,16,3226.18237082067,36,10,-0.016,0.0056,0,0,0.302029006100259,0.5045,-0.0967354969498706
"320","OH","University of Akron","9/10 - 10/4","1000 A",43,31,"fivethirtyeight",NA,"",2018-10-04,2018-09-10,1000,"university_of_akron","A",0.581081081081081,4,2,126,1,22,4108.02700675169,40,10,0,0.1,1,0,0.455297274407372,0.53,-0.00735136279631399
"321","FL","Rasmussen Reports","9/10 - 9/11","800 LV",45,44,"rcp",NA,"",2018-09-11,2018-09-10,800,"rasmussen_reports","LV",0.50561797752809,8,2,88,2,4,3200.40404040404,36,10,-0.012,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"322","TN","Triton Polling and Research","9/10 - 9/12","1038 LV",45,48,"fivethirtyeight",NA,"",2018-09-12,2018-09-10,1038,"triton_polling_and_research","LV",0.483870967741935,7,2,119,2,25,4156.325,37,10,0,0.1,1,0,0.363642539857212,NA,-0.136357460142788
"323","MN-Smith","Star Tribune/Mason-Dixon","9/10 - 9/12","800 LV",44,37,"rcp",NA,"",2018-09-12,2018-09-10,800,"star_tribune_mason_dixon","LV",0.54320987654321,7,2,104,2,11,3224.07862407862,37,10,0.029,0.0056,0,0,0.508,NA,0.00800000000000001
"324","MN-Klobuchar","Star Tribune/Mason-Dixon","9/10 - 9/12","800 LV",60,30,"rcp",NA,"",2018-09-12,2018-09-10,800,"star_tribune_mason_dixon","LV",0.666666666666667,7,2,104,2,10,3600,37,10,0.029,0.0056,0,0,0.508,0.6735,0.09075
"325","MI","Target-Insyght/MIRS","9/10 - 9/14","800 LV",55,40,"rcp",NA,"",2018-09-14,2018-09-10,800,"target_insyght_mirs","LV",0.578947368421053,7,2,112,2,9,3281.81818181818,37,10,0,0.1,1,0,0.498723394337465,0.604,0.0513616971687323
"326","MO","CBS News/YouGov","9/10 - 9/14","917 LV",45,45,"rcp",NA,"",2018-09-14,2018-09-10,917,"cbs_news_yougov","LV",0.5,7,2,13,2,12,3668,37,10,0.003,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"327","MT","CBS News/YouGov","9/10 - 9/14","453 LV",47,45,"rcp",NA,"",2018-09-14,2018-09-10,453,"cbs_news_yougov","LV",0.510869565217391,7,2,13,2,15,1812.85673758865,37,10,0.003,0.0056,0,0,0.388999222095172,0.5185,-0.0462503889524141
"328","AZ","Latino Decisions","9/10 - 9/25","463 LV",47,41,"fivethirtyeight",NA,"",2018-09-25,2018-09-10,463,"latino_decisions","LV",0.534090909090909,6,2,54,2,1,1860.64971458225,38,10,0,0.1,1,0,0.478312090912249,NA,-0.0216879090877509
"329","AZ","Latino Decisions","9/10 - 9/25","610 RV",43,37,"fivethirtyeight",NA,"",2018-09-25,2018-09-10,610,"latino_decisions","RV",0.5375,6,2,54,3,1,2453.80263984915,38,10,0,0.1,1,0,0.478312090912249,NA,-0.0216879090877509
"330","TX","Reform Austin","9/11 - 9/12","1161 LV",45,49,"fivethirtyeight",NA,"",2018-09-12,2018-09-11,1161,"reform_austin","LV",0.478723404255319,7,2,89,2,26,4652.42448979592,37,10,0,0.1,1,0,0.452407570771583,0.421,-0.0632962146142083
"331","NV","Gravis","9/11 - 9/12","700 LV",47,45,"rcp",NA,"",2018-09-12,2018-09-11,700,"gravis","LV",0.510869565217391,7,2,45,2,20,2801.32387706856,37,10,-0.009,0.0056,0,0,0.512598753946345,0.494,0.0032993769731724
"332","MO","Trafalgar Group (R)","9/11 - 9/13","1724 LV",44,47,"rcp",NA,"",2018-09-13,2018-09-11,1724,"trafalgar_group__r_","LV",0.483516483516484,7,2,118,2,12,6903.50290135397,37,10,-0.031,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"333","AZ","CNN/SSRS","9/11 - 9/15","761 LV",50,43,"rcp",NA,"",2018-09-15,2018-09-11,761,"cnn_ssrs","LV",0.537634408602151,7,2,19,2,1,3061.34372093023,37,10,0.01,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"334","AZ","CNN/SSRS","9/11 - 9/15","854 RV",48,41,"fivethirtyeight",NA,"",2018-09-15,2018-09-11,854,"cnn_ssrs","RV",0.539325842696629,7,2,19,3,1,3437.26321138211,37,10,0.01,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"335","TN","CNN/SSRS","9/11 - 9/15","852 RV",50,42,"fivethirtyeight",NA,"",2018-09-15,2018-09-11,852,"cnn_ssrs","RV",0.543478260869565,7,2,19,3,25,3433.96571428571,37,10,0.01,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"336","TN","CNN/SSRS","9/11 - 9/15","723 LV",50,45,"fivethirtyeight",NA,"",2018-09-15,2018-09-11,723,"cnn_ssrs","LV",0.526315789473684,7,2,19,2,25,2900.03333333333,37,10,0.01,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"337","TN","CNN","9/11 - 9/15","723 LV",50,45,"rcp",NA,"",2018-09-15,2018-09-11,723,"cnn","LV",0.526315789473684,7,2,18,2,25,2900.03333333333,37,10,0.001,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"338","MD","Goucher College","9/11 - 9/16","472 LV",56,17,"rcp",NA,"",2018-09-16,2018-09-11,472,"goucher_college","LV",0.767123287671233,7,2,44,2,7,2642.10924369748,37,10,0,0.1,1,0,0.631621224010656,0.6485,0.140060612005328
"339","MD","Goucher College","9/11 - 9/16","472 LV",56,17,"fivethirtyeight",NA,"",2018-09-16,2018-09-11,472,"goucher_college","LV",0.767123287671233,7,2,44,2,7,2642.10924369748,37,10,0,0.1,1,0,0.631621224010656,0.6485,0.140060612005328
"340","DE","University of Delaware*","9/11 - 9/17","728 LV",61,24,"rcp",NA,"",2018-09-17,2018-09-11,728,"university_of_delaware","LV",0.717647058823529,7,2,127,2,3,3592.75956284153,37,10,0,0.1,1,0,0.559995150754486,0.6895,0.124747575377243
"341","DE","University of Delaware*","9/11 - 9/17","908 RV",60,22,"fivethirtyeight",NA,"",2018-09-17,2018-09-11,908,"university_of_delaware","RV",0.731707317073171,7,2,127,3,3,4625.29696969697,37,10,0,0.1,1,0,0.559995150754486,0.6895,0.124747575377243
"342","TX","Quinnipiac","9/11 - 9/17","807 LV",45,54,"rcp",NA,"",2018-09-17,2018-09-11,807,"quinnipiac","LV",0.454545454545455,7,2,87,2,26,3254.9,37,10,0.005,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"343","PA","Rasmussen Reports","9/12 - 9/13","800 LV",52,38,"rcp",NA,"",2018-09-13,2018-09-12,800,"rasmussen_reports","LV",0.577777777777778,7,2,88,2,23,3279.35222672065,37,10,-0.012,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"344","MI","Mitchell Research","9/12 - 9/13","1009 LV",54,41,"rcp",NA,"",2018-09-13,2018-09-12,1009,"mitchell_research","LV",0.568421052631579,7,2,70,2,9,4113.01942186089,37,10,0,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"345","WI","Marquette","9/12 - 9/16","800 RV",52,40,"fivethirtyeight",NA,"",2018-09-16,2018-09-12,800,"marquette","RV",0.565217391304348,7,2,59,3,31,3255.38461538462,37,10,0,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"346","WI","Marquette","9/12 - 9/16","614 LV",53,42,"rcp",NA,"",2018-09-16,2018-09-12,614,"marquette","LV",0.557894736842105,7,2,59,2,31,2489.37556154537,37,10,0,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"347","PA","Ipsos","9/12 - 9/19","2000 A",42,28,"fivethirtyeight",NA,"",2018-09-19,2018-09-12,2000,"ipsos","A",0.6,6,2,50,1,23,8333.33333333333,38,10,0.013,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"348","PA","Ipsos","9/12 - 9/19","1080 LV",53,37,"fivethirtyeight",NA,"",2018-09-19,2018-09-12,1080,"ipsos","LV",0.588888888888889,6,2,50,2,23,4460.98929117797,38,10,0.013,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"349","IN","Ipsos","9/12 - 9/19","2000 A",34,34,"fivethirtyeight",NA,"",2018-09-19,2018-09-12,2000,"ipsos","A",0.5,6,2,50,1,5,8000,38,10,0.013,0.0056,0,0,0.398718710070772,0.529,-0.036140644964614
"350","IN","Ipsos","9/12 - 9/19","1181 LV",46,43,"fivethirtyeight",NA,"",2018-09-19,2018-09-12,1181,"ipsos","LV",0.51685393258427,6,2,50,2,5,4729.37360970677,38,10,0.013,0.0056,0,0,0.398718710070772,0.529,-0.036140644964614
"351","WV","Emerson","9/13 - 9/15","825 RV",45,33,"rcp",NA,"",2018-09-15,2018-09-13,825,"emerson","RV",0.576923076923077,7,2,29,3,32,3380,37,10,-0.018,0.0056,0,0,0.278268549925407,0.62,-0.0508657250372965
"352","FL","Florida Atlantic University","9/13 - 9/16","850 LV",41,42,"rcp",NA,"",2018-09-16,2018-09-13,850,"florida_atlantic_university","LV",0.493975903614458,7,2,36,2,4,3400.49361207898,37,10,0.017,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"353","MA","Boston Globe/Suffolk*","9/13 - 9/17","500 LV",54,24,"rcp",NA,"",2018-09-17,2018-09-13,500,"boston_globe_suffolk","LV",0.692307692307692,7,2,10,2,6,2347.22222222222,37,10,0.02,0.0056,0,0,0.644643397924495,0.5375,0.0910716989622476
"354","PA","Morning Call*","9/13 - 9/19","404 LV",53,35,"rcp",NA,"",2018-09-19,2018-09-13,404,"morning_call","LV",0.602272727272727,6,2,72,2,23,1686.56388140162,38,10,0,0.1,1,0,0.494074314398627,0.5455,0.0197871571993138
"355","OH","Ipsos","9/13 - 9/20","2000 A",39,31,"fivethirtyeight",NA,"",2018-09-20,2018-09-13,2000,"ipsos","A",0.557142857142857,6,2,50,1,22,8105.87262200166,38,10,0.013,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"356","OH","Ipsos","9/13 - 9/20","1074 LV",50,39,"fivethirtyeight",NA,"",2018-09-20,2018-09-13,1074,"ipsos","LV",0.561797752808989,6,2,50,2,22,4362.64307692308,38,10,0.013,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"357","RI","WPRI/Roger Williams","9/14 - 9/17","420 LV",54,35,"rcp",NA,"",2018-09-17,2018-09-14,420,"wpri_roger_williams","LV",0.606741573033708,7,2,140,2,24,1760.22222222222,37,10,0,0.1,1,0,0.582083885559357,0.649,0.115541942779679
"358","RI","Fleming & Associates","9/14 - 9/17","420 LV",54,35,"fivethirtyeight",NA,"",2018-09-17,2018-09-14,420,"fleming___associates","LV",0.606741573033708,7,2,35,2,24,1760.22222222222,37,10,-0.002,0.0056,0,0,0.582083885559357,0.649,0.115541942779679
"359","WI","Ipsos","9/14 - 9/21","2000 A",42,30,"fivethirtyeight",NA,"",2018-09-21,2018-09-14,2000,"ipsos","A",0.583333333333333,6,2,50,1,31,8228.57142857143,38,10,0.013,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"360","WI","Ipsos","9/14 - 9/21","1109 LV",52,39,"fivethirtyeight",NA,"",2018-09-21,2018-09-14,1109,"ipsos","LV",0.571428571428571,6,2,50,2,31,4528.41666666667,38,10,0.013,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"361","MI","Ipsos","9/14 - 9/21","1150 LV",55,35,"fivethirtyeight",NA,"",2018-09-21,2018-09-14,1150,"ipsos","LV",0.611111111111111,6,2,50,2,9,4838.96103896104,38,10,0.013,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"362","MI","Ipsos","9/14 - 9/21","2000 A",44,27,"fivethirtyeight",NA,"",2018-09-21,2018-09-14,2000,"ipsos","A",0.619718309859155,6,2,50,1,9,8486.53198653199,38,10,0.013,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"363","MT","MSU - Bozeman","9/15 - 10/6","2079 RV",46,43,"fivethirtyeight",NA,"",2018-10-06,2018-09-15,2079,"msu___bozeman","RV",0.51685393258427,4,2,74,3,15,8325.45955510617,40,10,0,0.1,1,0,0.388999222095172,0.5185,-0.0462503889524141
"364","NM","In Lux Research*","9/16 - 9/17","900 LV",38,28,"fivethirtyeight",NA,"",2018-09-17,2018-09-16,900,"in_lux_research","LV",0.575757575757576,7,2,49,2,19,3684.58646616541,37,10,0,0.1,1,0,0.546546865556798,0.5285,0.0375234327783991
"365","TX","Vox Populi Polling","9/16 - 9/18","508 LV",50,50,"fivethirtyeight",NA,"",2018-09-18,2018-09-16,508,"vox_populi_polling","LV",0.5,7,2,134,2,26,2032,37,10,-0.022,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"366","TN","Vox Populi Polling","9/16 - 9/18","567 LV",51,49,"fivethirtyeight",NA,"",2018-09-18,2018-09-16,567,"vox_populi_polling","LV",0.51,7,2,134,2,25,2268.90756302521,37,10,-0.022,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"367","AZ","Marist","9/16 - 9/20","763 RV",47,44,"fivethirtyeight",NA,"",2018-09-20,2018-09-16,763,"marist","RV",0.516483516483517,6,2,57,3,1,3055.32059961315,38,10,0,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"368","AZ","Marist","9/16 - 9/20","564 LV",48,45,"rcp",NA,"",2018-09-20,2018-09-16,564,"marist","LV",0.516129032258065,6,2,57,2,1,2258.35,38,10,0,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"369","FL","Marist","9/16 - 9/20","600 LV",48,45,"rcp",NA,"",2018-09-20,2018-09-16,600,"marist","LV",0.516129032258065,6,2,57,2,4,2402.5,38,10,0,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"370","FL","Marist","9/16 - 9/20","829 RV",48,43,"fivethirtyeight",NA,"",2018-09-20,2018-09-16,829,"marist","RV",0.527472527472527,6,2,57,3,4,3326.04118217054,38,10,0,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"371","OH","Marist","9/16 - 9/20","564 LV",52,39,"rcp",NA,"",2018-09-20,2018-09-16,564,"marist","LV",0.571428571428571,6,2,57,2,22,2303,38,10,0,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"372","OH","Marist","9/16 - 9/20","564 LV",49,35,"fivethirtyeight",NA,"",2018-09-20,2018-09-16,564,"marist","LV",0.583333333333333,6,2,57,2,22,2320.45714285714,38,10,0,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"373","OH","Marist","9/16 - 9/20","796 RV",49,33,"fivethirtyeight",NA,"",2018-09-20,2018-09-16,796,"marist","RV",0.597560975609756,6,2,57,3,22,3310.02102659246,38,10,0,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"374","OH","Marist","9/16 - 9/20","796 RV",52,39,"fivethirtyeight",NA,"",2018-09-20,2018-09-16,796,"marist","RV",0.571428571428571,6,2,57,3,22,3250.33333333333,38,10,0,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"375","FL","UNF","9/17 - 9/19","603 LV",45,45,"rcp",NA,"",2018-09-19,2018-09-17,603,"unf","LV",0.5,6,2,123,2,4,2412,38,10,0.016,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"376","MT","Axis Research","9/17 - 9/19","480 LV",44,44,"fivethirtyeight",NA,"",2018-09-19,2018-09-17,480,"axis_research","LV",0.5,6,2,6,2,15,1920,38,10,0,0.1,1,0,0.388999222095172,0.5185,-0.0462503889524141
"377","MA","WBUR/MassINC*","9/17 - 9/21","506 LV",56,30,"rcp",NA,"",2018-09-21,2018-09-17,506,"wbur_massinc","LV",0.651162790697674,6,2,135,2,6,2227.60476190476,38,10,-0.009,0.0056,0,0,0.644643397924495,0.5375,0.0910716989622476
"378","PA","Franklin & Marshall*","9/17 - 9/23","204 LV",50,33,"rcp",NA,"",2018-09-23,2018-09-17,204,"franklin___marshall","LV",0.602409638554217,6,2,39,2,23,851.730909090909,38,10,0.014,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"379","PA","Franklin & Marshall","9/17 - 9/23","545 LV",48,30,"fivethirtyeight",NA,"",2018-09-23,2018-09-17,545,"franklin___marshall","LV",0.615384615384615,6,2,39,2,23,2302.625,38,10,0.014,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"380","FL","FL Chamber","9/17 - 9/24","615 LV",45,47,"rcp",NA,"",2018-09-24,2018-09-17,615,"fl_chamber","LV",0.489130434782609,6,2,34,2,4,2461.16312056738,38,10,0,0.1,1,0,0.493412904261895,0.565,0.0292064521309477
"381","WV","WSAZ-TV*","9/17 - 9/26","650 LV",46,38,"rcp",NA,"",2018-09-26,2018-09-17,650,"wsaz_tv","LV",0.547619047619048,5,2,141,2,32,2623.79862700229,39,10,0,0.1,1,0,0.278268549925407,0.62,-0.0508657250372965
"382","WV","Strategic Research Associates","9/17 - 9/26","650 LV",46,38,"fivethirtyeight",NA,"",2018-09-26,2018-09-17,650,"strategic_research_associates","LV",0.547619047619048,5,2,107,2,32,2623.79862700229,39,10,0,0.1,1,0,0.278268549925407,0.62,-0.0508657250372965
"383","ND","Strategic Research Associates","9/17 - 9/27","650 LV",41,51,"fivethirtyeight",NA,"",2018-09-27,2018-09-17,650,"strategic_research_associates","LV",0.445652173913043,5,2,107,2,16,2631.0856049737,39,10,0,0.1,1,0,0.302029006100259,0.5045,-0.0967354969498706
"384","ND","NBC Valley News","9/17 - 9/27","650 LV",41,51,"rcp",NA,"",2018-09-27,2018-09-17,650,"nbc_valley_news","LV",0.445652173913043,5,2,77,2,16,2631.0856049737,39,10,0,0.1,1,0,0.302029006100259,0.5045,-0.0967354969498706
"385","FL","WCTV-TV","9/17 - 9/30","800 LV",45,44,"rcp",NA,"",2018-09-30,2018-09-17,800,"wctv_tv","LV",0.50561797752809,5,2,136,2,4,3200.40404040404,39,10,0,0.1,1,0,0.493412904261895,0.565,0.0292064521309477
"386","OH","Triton Polling and Research","9/18 - 9/20","1003 LV",53,42,"fivethirtyeight",NA,"",2018-09-20,2018-09-18,1003,"triton_polling_and_research","LV",0.557894736842105,6,2,119,2,22,4066.52066486972,38,10,0,0.1,1,0,0.455297274407372,0.53,-0.00735136279631399
"387","FL","Kaiser Family Foundation","9/19 - 10/2","522 RV",48,45,"fivethirtyeight",NA,"",2018-10-02,2018-09-19,522,"kaiser_family_foundation","RV",0.516129032258065,5,2,52,3,4,2090.175,39,10,0,0.1,1,0,0.493412904261895,0.565,0.0292064521309477
"388","NV","Kaiser Family Foundation","9/19 - 10/2","513 RV",44,45,"fivethirtyeight",NA,"",2018-10-02,2018-09-19,513,"kaiser_family_foundation","RV",0.49438202247191,5,2,52,3,20,2052.25909090909,39,10,0,0.1,1,0,0.512598753946345,0.494,0.0032993769731724
"389","TX","PPP (D)*","9/19 - 9/20","603 A",46,49,"fivethirtyeight",NA,"",2018-09-20,2018-09-19,603,"ppp__d_","A",0.484210526315789,6,2,85,1,26,2414.40771960958,38,10,0.01,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"390","AZ","Emerson","9/19 - 9/21","650 RV",45,39,"rcp",NA,"",2018-09-21,2018-09-19,650,"emerson","RV",0.535714285714286,6,2,29,3,1,2613.33333333333,38,10,-0.018,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"391","MT","Gravis","9/19 - 9/22","710 LV",49,45,"rcp",NA,"",2018-09-22,2018-09-19,710,"gravis","LV",0.521276595744681,6,2,45,2,15,2845.15192743764,38,10,-0.009,0.0056,0,0,0.388999222095172,0.5185,-0.0462503889524141
"392","WV","Global Strategy Group","9/19 - 9/23","601 LV",48,36,"fivethirtyeight",NA,"",2018-09-23,2018-09-19,601,"global_strategy_group","LV",0.571428571428571,6,2,42,2,32,2454.08333333333,38,10,0.001,0.0056,0,0,0.278268549925407,0.62,-0.0508657250372965
"393","FL","Cherry Communications","9/19 - 9/24","622 LV",48,46,"fivethirtyeight",NA,"",2018-09-24,2018-09-19,622,"cherry_communications","LV",0.51063829787234,6,2,15,2,4,2489.1268115942,38,10,-0.063,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"394","NJ","Stockton University*","9/19 - 9/27","531 LV",45,43,"rcp",NA,"",2018-09-27,2018-09-19,531,"stockton_university","LV",0.511363636363636,5,2,105,2,18,2125.0976744186,39,10,0.002,0.0056,0,0,0.568344985999091,0.5975,0.0829224929995455
"395","OH","Morning Consult","9/2 - 9/11","1592 RV",47,31,"fivethirtyeight",NA,"",2018-09-11,2018-09-02,1592,"morning_consult","RV",0.602564102564103,8,2,73,3,22,6647.71997254633,36,10,0.005,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"396","FL","Quinnipiac","9/20 - 9/24","888 LV",53,46,"rcp",NA,"",2018-09-24,2018-09-20,888,"quinnipiac","LV",0.535353535353535,6,2,87,2,4,3569.84741591468,38,10,0.005,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"397","NM","NSON Opinon Strategy*","9/20 - 9/24","932 LV",36,28,"fivethirtyeight",NA,"",2018-09-24,2018-09-20,932,"nson_opinon_strategy","LV",0.5625,6,2,79,2,19,3787.1746031746,38,10,0,0.1,1,0,0.546546865556798,0.5285,0.0375234327783991
"398","NY","Siena","9/20 - 9/27","701 LV",61,29,"rcp",NA,"",2018-09-27,2018-09-20,701,"siena","LV",0.677777777777778,5,2,100,2,21,3209.77953646128,39,10,-0.007,0.0056,0,0,0.610790508404226,0.7145,0.162645254202113
"399","MI","EPIC-MRA","9/21 - 9/25","600 LV",56,33,"rcp",NA,"",2018-09-25,2018-09-21,600,"epic_mra","LV",0.629213483146067,6,2,30,2,9,2571.75324675325,38,10,0.008,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"400","WV","Tarrance Group","9/23 - 9/25","612 LV",47,43,"fivethirtyeight",NA,"",2018-09-25,2018-09-23,612,"tarrance_group","LV",0.522222222222222,6,2,115,2,32,2452.84512617516,38,10,-0.054,0.0056,0,0,0.278268549925407,0.62,-0.0508657250372965
"401","TN","Garin-Hart-Yang Research Group","9/23 - 9/25","600 LV",47,45,"fivethirtyeight",NA,"",2018-09-25,2018-09-23,600,"garin_hart_yang_research_group","LV",0.510869565217391,6,2,40,2,25,2401.13475177305,38,10,0.046,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
